last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Brown,Henry,12/20/1935,M,rep,SC,1.0,,Republican,http://brown.house.gov,,,,,,,,,B001235,1669.0,N00002428,,H0SC01071,1000221.0,400049,3993.0,,,20137.0,Henry E. Brown Jr.,Rensselaer,Ind,,,,0
Brown-Waite,Virginia,10/5/1943,F,rep,FL,5.0,,Republican,http://www.house.gov/brown-waite,,,,,,,,,B001247,1713.0,N00024777,,H2FL05127,1003557.0,400051,8077.0,,,20313.0,Ginny Brown-Waite,,,North White High School,Monon,Ind.,0
Buyer,Stephen,11/26/1958,M,rep,IN,4.0,,Republican,http://stevebuyer.house.gov,,,,,,,,,B001203,160.0,N00003924,,H2IN05025,26475.0,400056,26854.0,,,29350.0,Steve Buyer,Cedar Rapids,Iowa,Jersey Village High School,,,0
Cao,Anh,3/13/1967,M,rep,LA,2.0,,Republican,http://josephcao.house.gov,,,,,,,,,C001079,1923.0,N00030339,,H8LA02112,1031344.0,412268,93967.0,,,20917.0,Joseph Cao,Wilmington,Del,,,,0
Carney,Christopher,3/2/1959,M,rep,PA,10.0,,Democrat,http://carney.house.gov,,,,,,,,,C001065,1876.0,N00027703,,H6PA10109,1018516.0,412234,60032.0,,,20746.0,Chris Carney,Booneville,Miss,,,,0
Castle,Michael,7/2/1939,M,rep,DE,0.0,,Republican,http://www.house.gov/castle,,,,,,,,,C000243,183.0,N00009775,,H2DE00072,70.0,400070,26792.0,,,29327.0,Mike Castle,Erie,Pa,Booneville High School,Booneville,Miss.,0
Childers,Travis,3/29/1958,M,rep,MS,1.0,,Democrat,http://www.childers.house.gov/,,,,,,,,,C001074,1893.0,N00029692,,H8MS01061,1028265.0,412262,101982.0,,,20761.0,Travis Childers,Montgomery,Ala,,,,0
Dahlkemper,Kathleen,12/10/1957,F,rep,PA,3.0,,Democrat,http://dahlkemper.house.gov,,,,,,,,,D000608,1951.0,N00029414,,H8PA03084,1030596.0,412273,102423.0,,,20945.0,Kathy Dahlkemper,Pall Mall,Tenn,Jefferson Davis High School,Montgomery,Ala.,0
Davis,Artur,10/9/1967,M,rep,AL,7.0,,Democrat,http://www.house.gov/arturdavis,,,,,,,,,D000602,1705.0,N00009570,,H0AL07060,1002463.0,400092,27560.0,,,20302.0,Artur Davis,Millen,Ga,,,,0
Davis,Lincoln,9/13/1943,M,rep,TN,4.0,,Democrat,http://www.house.gov/lincolndavis,,,,,,,,,D000599,1747.0,N00003264,,H4TN06051,1003615.0,400096,12080.0,,,20350.0,Lincoln Davis,Quincy,Mass,,Washington County,Ga.,1
Deal,Nathan,8/25/1942,M,rep,GA,9.0,,Republican,http://www.house.gov/deal,,,,,,,,,D000168,277.0,N00002610,,H2GA09036,,400099,26824.0,,,99342.0,Nathan Deal,Havana,Cuba,Thayer Academy,Braintree,Mass.,0
Delahunt,William,7/18/1941,M,rep,MA,10.0,,Democrat,http://www.house.gov/delahunt,,,,,,,,,D000210,1480.0,N00000280,,H2MA11060,46620.0,400102,1017.0,,,29731.0,Bill Delahunt,Cincinnati,Ohio,American School of Madrid,Madrid,Spain,0
Diaz-Balart,Lincoln,8/13/1954,M,rep,FL,21.0,,Republican,http://www.house.gov/diaz-balart,,,,,,,,,D000299,294.0,N00002872,,H2FL19037,25887.0,400107,26796.0,,,29336.0,Lincoln Díaz-Balart,Corpus Christi,Tex,Elder High School,Cincinnati,Ohio,0
Driehaus,Steve,6/24/1966,M,rep,OH,1.0,,Democrat,http://driehaus.house.gov,,,,,,,,,D000609,1946.0,N00029211,,H8OH01068,1030610.0,412274,45110.0,,,20939.0,Steve Driehaus,Pipestone,Minn,,,,0
Edwards,Thomas,11/24/1951,M,rep,TX,17.0,,Democrat,http://www.house.gov/edwards,,,,,,,,,E000063,335.0,N00005794,,H8TX06035,20693.0,400118,27087.0,,,29144.0,Chet Edwards,Jasper,Ind,,,,0
Ehlers,Vernon,2/6/1934,M,rep,MI,3.0,,Republican,http://www.house.gov/ehlers,,,,,,,,,E000092,339.0,N00004166,,H4MI03045,,400119,26907.0,,,29362.0,Vern Ehlers,Sampson County,N.C,,,,0
Ellsworth,Brad,9/11/1958,M,rep,IN,8.0,,Democrat,http://ellsworth.house.gov,,,,,,,,,E000289,1851.0,N00027575,,H6IN08210,1021550.0,412206,57497.0,,,20718.0,Brad Ellsworth,Warrensburg,Mo,,,,0
Etheridge,Bob,8/7/1941,M,rep,NC,2.0,,Democrat,http://www.house.gov/etheridge,,,,,,,,,E000226,1482.0,N00002269,,H6NC02080,45577.0,400125,118.0,,,29745.0,Bob Etheridge,Murfreesboro,Tenn,,,,0
Fallin,Mary,12/9/1954,F,rep,OK,5.0,,Republican,http://fallin.house.gov,,,,,,,,,F000453,1872.0,N00027781,,H6OK05160,,412230,1699.0,,,20742.0,Mary Fallin,Shreveport,La,Central High School,Murfreesboro,Tenn.,0
Gordon,Barton,1/24/1949,M,rep,TN,6.0,,Democrat,http://gordon.house.gov,,,,,,,,,G000309,448.0,N00003126,,H4TN04015,5452.0,400155,27071.0,,,15100.0,Bart Gordon,Baltimore,Md,,,,0
Griffith,Parker,8/6/1942,M,rep,AL,5.0,,Republican,http://griffith.house.gov,,,,,,,,,G000557,1906.0,N00029917,,H8AL05109,1031339.0,412277,60357.0,,,,Parker Griffith,Chicago Heights,Ill,Notre Dame High School,Elmira,N.Y.,0
Hall,John,7/23/1948,M,rep,NY,19.0,,Democrat,http://johnhall.house.gov,,,,,,,,,H001039,1865.0,N00027888,,H6NY19144,1022042.0,412222,69119.0,,,20734.0,John Hall (New York politician),Galesburg,Ill,,,,0
Halvorson,Deborah,3/1/1958,F,rep,IL,11.0,,Democrat,http://halvorson.house.gov,,,,,,,,,H001044,1919.0,N00029377,,H8IL11113,1031342.0,412279,9531.0,Debbie Halvorson,,20913.0,Debbie Halvorson,Houghton,S.Dak,Alleman High School,Rock Island,Ill.,0
Hare,Phil,2/21/1949,M,rep,IL,17.0,,Democrat,http://hare.house.gov,,,,,,,,,H001040,1849.0,N00028234,,H6IL17155,1021566.0,412204,66451.0,,,20716.0,Phil Hare,Seymour,Ind,Groton High School,Groton,S.Dak.,0
Herseth Sandlin,Stephanie,12/3/1970,F,rep,SD,0.0,,Democrat,http://www.house.gov/herseth,,,,,,,,,H001037,1760.0,N00024773,,H2SD00092,22061.0,400443,48367.0,,,20349.0,Stephanie Herseth Sandlin,New York City,N.Y,Seymour High School,Seymour,Ind.,0
Hill,Baron,6/23/1953,M,rep,IN,9.0,,Democrat,http://baronhill.house.gov,,,,,,,,,H001030,1578.0,N00003875,,H8IN09032,12259.0,400177,18466.0,,,29914.0,Baron Hill (politician),Groningen,Netherlands,,,,0
Hodes,Paul,3/21/1951,M,rep,NH,2.0,,Democrat,http://hodes.house.gov,,,,,,,,,H001043,1862.0,N00027048,,H4NH02175,1018918.0,412220,42473.0,,,20732.0,Paul Hodes,Savannah,Ga,Holland Christian High School,Holland,Mich.,0
Hoekstra,Peter,10/30/1953,M,rep,MI,2.0,,Republican,http://www.house.gov/hoekstra,,,,,,,,,H000676,547.0,N00004155,,H2MI02066,26490.0,400182,26910.0,,,29361.0,Pete Hoekstra,Appleton,Wis,May River Academy,Bluffton,S.C.,0
Inglis,Bob,10/11/1959,M,rep,SC,4.0,,Republican,http://inglis.house.gov,,,,,,,,,I000023,582.0,N00002460,,H2SC04022,26441.0,400649,27064.0,,,39300.0,Bob Inglis,Nanticoke,Pa,,,,0
Kagen,Steve,12/12/1949,M,rep,WI,8.0,,Democrat,http://kagen.house.gov,,,,,,,,,K000365,1880.0,N00027618,,H6WI08122,1021765.0,412240,66021.0,,,20751.0,Steve Kagen,Brighton,Mass,,,,0
Kanjorski,Paul,4/2/1937,M,rep,PA,11.0,,Democrat,http://kanjorski.house.gov,,,,,,,,,K000008,615.0,N00001509,,H0PA11050,5974.0,400210,27047.0,,,15104.0,Paul E. Kanjorski,Detroit,Mich,Phillips Academy,Andover,Mass.,0
Kennedy,Patrick,7/14/1967,M,rep,RI,1.0,,Democrat,http://patrickkennedy.house.gov,,,,,,,,,K000113,627.0,N00000360,,H4RI01034,17987.0,400215,22207.0,,,29564.0,Patrick J. Kennedy,Cleveland,Ohio,High School of Commerce,Detroit,Mich.,0
Kilpatrick,Carolyn,6/25/1945,F,rep,MI,13.0,,Democrat,http://www.house.gov/kilpatrick,,,,,,,,,K000180,1497.0,N00004005,,H6MI15127,,400217,522.0,,,29733.0,Carolyn Cheeks Kilpatrick,Cleveland,Ohio,,,,0
Kilroy,Mary Jo,4/30/1949,F,rep,OH,15.0,,Democrat,http://kilroy.house.gov,,,,,,,,,K000372,1948.0,N00027778,,H6OH15104,1021679.0,412285,95759.0,,,20942.0,Mary Jo Kilroy,Washington,D.C,,,,0
Klein,Ron,7/10/1957,M,rep,FL,22.0,,Democrat,http://klein.house.gov,,,,,,,,,K000366,1842.0,N00027515,,H6FL22040,55563.0,412198,24261.0,,,20711.0,Ron Klein,,,,,,0
Kosmas,Suzanne,2/25/1944,F,rep,FL,24.0,,Democrat,http://www.kosmas.house.gov,,,,,,,,,K000370,1917.0,N00029370,,H8FL24026,1030644.0,412288,12851.0,,,20911.0,Suzanne Kosmas,Deer River,Minn,,,,0
Kratovil,Frank,5/29/1968,M,rep,MD,1.0,,Democrat,http://kratovil.house.gov,,,,,,,,,K000371,1926.0,N00029146,,H8MD01086,1031346.0,412289,101875.0,,,20921.0,Frank Kratovil,,,,,,1
Linder,John,9/9/1942,M,rep,GA,7.0,,Republican,http://linder.house.gov,,,,,,,,,L000321,693.0,N00002599,,H0GA04023,26393.0,400242,26825.0,,,29341.0,John Linder,Ithaca,N.Y,,,,0
Markey,Betsy,4/27/1956,F,rep,CO,4.0,,Democrat,http://betsymarkey.house.gov,,,,,,,,,M001172,1911.0,N00029128,,H8CO04067,1030430.0,412298,106225.0,,,20905.0,Betsy Markey,Charleston,S.C,McGill Institute,Mobile,Ala.,0
Marshall,James,3/31/1948,M,rep,GA,8.0,,Democrat,http://jimmarshall.house.gov,,,,,,,,,M001146,1718.0,N00009635,,H0GA08032,1003563.0,400254,31916.0,,,20317.0,Jim Marshall (Georgia politician),Watertown,N.Y,,,,0
Massa,Eric,9/16/1959,M,rep,NY,29.0,,Democrat,http://massa.house.gov,,,,,,,,,M001173,1945.0,N00027550,,H6NY29168,1018513.0,412299,69120.0,,,20937.0,Eric Massa,Staten Island,N.Y,Watertown High School,Watertown,N.Y.,0
McHugh,John,9/29/1948,M,rep,NY,23.0,,Republican,http://mchugh.house.gov,,,,,,,,,M000472,773.0,N00001276,,H2NY24036,,400264,26986.0,,,39316.0,John M. McHugh,Miami,Fla,Monsignor Farrell High School,Staten Island,N.Y.,0
McMahon,Michael,9/12/1957,M,rep,NY,13.0,,Democrat,http://mcmahon.house.gov,,,,,,,,,M001174,1941.0,N00030267,,H8NY13077,1031352.0,412296,44728.0,,,20933.0,Michael McMahon,Napoleonville,La,,,,0
Meek,Kendrick,9/6/1966,M,rep,FL,17.0,,Democrat,http://kendrickmeek.house.gov,,,,,,,,,M001148,1715.0,N00025692,,H2FL17056,,400270,8092.0,,,20358.0,Kendrick Meek,Walla Walla,Wash,,,,0
Melancon,Charles,10/3/1947,M,rep,LA,3.0,,Democrat,http://melancon.house.gov,,,,,,,,,M001161,1786.0,N00026840,,H4LA03028,1011754.0,400635,35601.0,,,20513.0,Charlie Melancon,Phoenix,Ariz,,,,0
Minnick,Walter,9/20/1942,M,rep,ID,1.0,,Democrat,http://minnick.house.gov,,,,,,,,,M001175,1918.0,N00006288,,H8ID01090,45757.0,412300,436.0,,,20912.0,Walt Minnick,Fairmont,W.Va,Tempe High School,Tempe,Ariz.,0
Mitchell,Harry,7/18/1940,M,rep,AZ,5.0,,Democrat,http://mitchell.house.gov,,,,,,,,,M001167,1830.0,N00028162,,H6AZ05067,1021101.0,412187,16369.0,,,20700.0,Harry Mitchell,Anthony,Kans,Greenbrier Military School,Lewisburg,W.Va.,0
Mollohan,Alan,5/14/1943,M,rep,WV,1.0,,Democrat,http://www.house.gov/mollohan,,,,,,,,,M000844,824.0,N00002214,,H2WV01029,8577.0,400281,27130.0,,,15083.0,Alan Mollohan,Philadelphia,Pa,Wichita Southeast High School,Wichita,Kans.,0
Moore,Dennis,11/8/1945,M,rep,KS,3.0,,Democrat,http://moore.house.gov,,,,,,,,,M001140,1561.0,N00005233,,H8KS03049,57965.0,400282,18662.0,,,29915.0,Dennis Moore,New Martinsville,W.Va,,,,0
Murphy,Patrick,10/19/1973,M,rep,PA,8.0,,Democrat,http://patrickmurphy.house.gov,,,,,,,,,M001168,1875.0,N00027594,,H6PA08194,1021384.0,412233,60031.0,,,20745.0,Patrick Murphy (Pennsylvania politician),Philadelphia,Pa,Ramsey High School,Mount Pleasant,Pa.,0
Murtha,John,6/17/1932,M,rep,PA,12.0,,Democrat,http://www.house.gov/murtha,,,,,,,,,M001120,844.0,N00001408,,H6PA12030,,400286,27048.0,,,14072.0,John Murtha,Chisholm,Minn,Norfolk Academy,,,0
Nye,Glenn,9/9/1974,M,rep,VA,2.0,,Democrat,http://nye.house.gov,,,,,,,,,N000183,1957.0,N00029784,,H8VA02046,1031363.0,412301,109342.0,,,20950.0,Glenn Nye,Okmulgee,Okla,Chisholm High School,Chisholm,Minn.,0
Oberstar,James,9/10/1934,M,rep,MN,8.0,,Democrat,http://oberstar.house.gov,,,,,,,,,O000006,876.0,N00001806,,H6MN08047,457.0,400299,26927.0,,,14265.0,Jim Oberstar,Robstown,Tex,Wausau High School,Wausau,Wis.,0
Obey,David,10/3/1938,M,rep,WI,7.0,,Democrat,http://obey.house.gov,,,,,,,,,O000007,877.0,N00004394,,H6WI07033,1621.0,400300,27140.0,,,12036.0,Dave Obey,Charlottesville,Va,Robstown High School,Robstown,Tex.,0
Ortiz,Solomon,6/3/1937,M,rep,TX,27.0,,Democrat,http://ortiz.house.gov,,,,,,,,,O000107,880.0,N00005998,,H2TX27026,2070.0,400302,27106.0,,,15049.0,Solomon P. Ortiz,Valley City,N.Dak,,,,0
Perriello,Thomas,10/9/1974,M,rep,VA,5.0,,Democrat,http://perriello.house.gov,,,,,,,,,P000600,1958.0,N00029339,,H8VA05106,1031364.0,412304,109344.0,,,20951.0,Tom Perriello,Bartow,Fla,,,,0
Pomeroy,Earl,9/2/1952,M,rep,ND,0.0,,Democrat,http://www.house.gov/pomeroy,,,,,,,,,P000422,922.0,N00008113,,H2ND00057,11486.0,400323,27007.0,,,29384.0,Earl Pomeroy,Mariposa,Calif,,,,0
Putnam,Adam,7/31/1974,M,rep,FL,12.0,,Republican,http://adamputnam.house.gov,,,,,,,,,P000586,1645.0,N00009618,,H0FL12051,87910.0,400328,12913.0,,,20113.0,Adam Putnam,Piedras Negras,Mexico,,,,0
Radanovich,George,6/20/1955,M,rep,CA,19.0,,Republican,http://radanovich.house.gov,,,,,,,,,R000004,939.0,N00007507,,H2CA19054,36533.0,400330,21911.0,,,29505.0,George Radanovich,Alamosa,Colo,Harlandale High School,San Antonio,Tex.,0
Rodriguez,Ciro,12/9/1946,M,rep,TX,23.0,,Democrat,http://rodriguez.house.gov,,,,,,,,,R000568,1518.0,N00009828,,H8TX28013,48779.0,400339,16389.0,,,29771.0,Ciro Rodriguez,Howell,Mich,,,,0
Salazar,John,7/21/1953,M,rep,CO,3.0,,Democrat,http://www.house.gov/salazar,,,,,,,,,S001158,1775.0,N00026431,,H4CO03167,1013039.0,400620,29778.0,,,20502.0,John Salazar,Secane,Pa,Howell High School,Howell,Mich.,0
Schauer,Mark,10/2/1961,M,rep,MI,7.0,,Democrat,http://schauer.house.gov,,,,,,,,,S001178,1928.0,N00029327,,H8MI07096,90358.0,412313,12023.0,,,20922.0,Mark Schauer,Phoenix,Ariz,Cardinal O’Hara High School,Springfield,Pa.,0
Sestak,Joe,12/12/1951,M,rep,PA,7.0,,Democrat,http://sestak.house.gov,,,,,,,,,S001169,1874.0,N00028049,,H6PA07105,1020918.0,412232,58333.0,,,20744.0,Joe Sestak,Lexington,Mo,Camelback High School,Phoenix,Ariz.,0
Shadegg,John,10/22/1949,M,rep,AZ,3.0,,Republican,http://johnshadegg.house.gov,,,,,,,,,S000275,1043.0,N00006425,,H4AZ04016,37037.0,400368,22186.0,,,29501.0,John Shadegg,Medford,Oreg,Lexington High School,Lexington,Mo.,0
Skelton,Ike,12/20/1931,M,rep,MO,4.0,,Democrat,http://www.house.gov/skelton,,,,,,,,,S000465,1064.0,N00005105,,H6MO04141,449.0,400377,26936.0,,,14451.0,Ike Skelton,Los Angeles,Calif,,,,0
Snyder,Victor,9/27/1947,M,rep,AR,2.0,,Democrat,http://www.house.gov/snyder,,,,,,,,,S000672,1530.0,N00008188,,H6AR02203,45722.0,400383,434.0,,,29703.0,Vic Snyder,Fort Wayne,Ind,,,,0
Solis,Hilda,10/20/1957,F,rep,CA,32.0,,Democrat,http://solis.house.gov,,,,,,,,,S001153,1636.0,N00009586,,H0CA31087,85603.0,400384,3585.0,,,20105.0,Hilda Solis,Dover,Ohio,Leo High School,Leo,Ind.,0
Souder,Mark,7/18/1950,M,rep,IN,3.0,,Republican,http://souder.house.gov,,,,,,,,,S001143,1089.0,N00003844,,H4IN04099,,400385,21780.0,,,29519.0,Mark Souder,Charlotte,N.C,Dover High School,Dover,Ohio,0
Space,Zachary,1/27/1961,M,rep,OH,18.0,,Democrat,http://space.house.gov,,,,,,,,,S001173,1871.0,N00027902,,H6OH18157,1022842.0,412229,56847.0,,,20741.0,Zack Space,Milwaukee,Wis,York High School,York,S.C.,0
Spratt,John,11/1/1942,M,rep,SC,5.0,,Democrat,http://www.house.gov/spratt,,,,,,,,,S000749,1092.0,N00002492,,H2SC05052,13719.0,400386,27065.0,,,15064.0,John Spratt,Halls,Tenn,Gladstone High School,Gladstone,Mich.,0
Stupak,Bart,2/29/1952,M,rep,MI,1.0,,Democrat,http://www.house.gov/stupak,,,,,,,,,S001045,1123.0,N00004196,,H2MI01068,28206.0,400391,26912.0,,,29360.0,Bart Stupak,Newark,N.J,Union City High School,Union City,Union City,0
Tanner,John,9/22/1944,M,rep,TN,8.0,,Democrat,http://www.house.gov/tanner,,,,,,,,,T000038,1137.0,N00003254,,H8TN08033,6116.0,400395,27074.0,,,15628.0,John S. Tanner,New Orleans,La,,,,0
Tauscher,Ellen,11/15/1951,F,rep,CA,10.0,,Democrat,http://www.house.gov/tauscher,,,,,,,,,T000057,1533.0,N00007422,,H6CA10088,,400396,94.0,,,29705.0,Ellen Tauscher,Gracemont,Okla,De LaSalle High School,New Orleans,La.,0
Taylor,Gene,9/17/1953,M,rep,MS,4.0,,Democrat,http://www.house.gov/genetaylor,,,,,,,,,T000074,1142.0,N00003350,,H8MS05047,1000578.0,400399,26932.0,,,15637.0,Gene Taylor (Mississippi politician),Vermillion,S.Dak,Hobbs High School,-,-,0
Teague,Harry,6/29/1949,M,rep,NM,2.0,,Democrat,http://teague.house.gov,,,,,,,,,T000466,1938.0,N00029556,,H8NM02032,1030431.0,412316,102408.0,,,20931.0,Harry Teague,Fort Benning,Ga,,,,0
Tiahrt,Todd,6/15/1951,M,rep,KS,4.0,,Republican,http://www.house.gov/tiahrt,,,,,,,,,T000260,1158.0,N00008144,,H4KS04087,,400405,21953.0,,,29524.0,Todd Tiahrt,Los Angeles,Calif,McCallie School,Chattanooga,Tenn.,0
Wamp,Zach,10/28/1957,M,rep,TN,3.0,,Republican,http://www.house.gov/wamp,,,,,,,,,W000119,1199.0,N00003159,,H2TN03052,36792.0,400421,21995.0,,,29567.0,Zach Wamp,Queens,N.Y,Susan Miller Dorsey High School,Los Angeles,Calif.,0
Watson,Diane,11/12/1933,F,rep,CA,33.0,,Democrat,http://www.house.gov/watson,,,,,,,,,W000794,1682.0,N00013744,,H2CA32099,4372.0,400423,3587.0,,,20106.0,Diane Watson,Martins Ferry,Ohio,Hollywood Hills High School,Hollywood,Fla.,0
Wexler,Robert,1/2/1961,M,rep,FL,19.0,,Democrat,http://wexler.house.gov,,,,,,,,,W000314,1537.0,N00002905,,H6FL19038,,400430,882.0,,,29715.0,Robert Wexler,Centralia,Ill,,,,0
Wilson,Charles,1/18/1943,M,rep,OH,6.0,,Democrat,http://charliewilson.house.gov,,,,,,,,,W000801,1869.0,N00003528,,H6OH06095,1022147.0,412227,10092.0,,,20739.0,Charlie Wilson (Ohio politician),Philadelphia,Penn,,,,0
Burris,Roland,8/3/1937,M,sen,IL,,3.0,Democrat,http://burris.senate.gov/,,,,,,,,,B001266,1963.0,N00015389,S328,S4IL00057,2462.0,412328,18168.0,,,40903.0,Roland Burris,Columbia,Mo,,,,0
Kaufman,Edward,3/15/1939,M,sen,DE,,2.0,Democrat,http://kaufman.senate.gov/,,,,,,,,,K000373,1964.0,N00030767,S329,,1030984.0,412329,110918.0,,,40901.0,Ted Kaufman,Fort Lauderdale,Fla,David H. Hickman High School,Columbia,Mo.,0
Murphy,Scott,1/26/1970,M,rep,NY,20.0,,Democrat,http://scottmurphy.house.gov/,,,,,,,,,M001178,1968.0,N00030682,,H0NY20079,9263721.0,412332,110967.0,,,20956.0,Scott Murphy,Newton,Mass,,Coral Springs,Fla.,1
LeMieux,George,5/21/1969,M,sen,FL,,3.0,Republican,http://lemieux.senate.gov/,,,,,,,,,L000572,1971.0,N00031304,S333,S2FL00227,46456.0,412380,17431.0,,,40911.0,George LeMieux,Los Angeles,Calif,,,,0
Kirk,Paul,1/18/1938,M,sen,MA,,1.0,Democrat,http://kirk.senate.gov/ ,,,,,,,,,K000374,1972.0,N00031303,S334,,,412381,116298.0,,,40912.0,Paul G. Kirk,,,Punahou School,Honolulu,Hawaii,0
Djou,Charles,8/9/1970,M,rep,HI,1.0,,Republican,http://djou.house.gov/,,,,,,,,,D000611,1978.0,N00029460,,H0HI01157,9267955.0,412387,17827.0,,,20961.0,Charles Djou,Merced,Calif,,,,0
Goodwin,Carte,2/27/1974,M,sen,WV,,1.0,Democrat,,,,,,,,,,G000561,1980.0,N00032762,S336,,9266706.0,412389,126202.0,,,40914.0,Carte Goodwin,Montreal,Canada,,,,0
Cardoza,Dennis,3/31/1959,M,rep,CA,18.0,,Democrat,http://www.house.gov/cardoza,2437 Rayburn House Office Building;  20515-0518,202-225-6131,https://forms.house.gov/wyr/welcome.shtml,,,,,,C001050,1709.0,N00024874,,H2CA18056,87444.0,400065,9680.0,,,20306.0,Dennis Cardoza,Tucson,Ariz,,West Pittsburgh,Pa.,1
Davis,Geoff,10/26/1958,M,rep,KY,4.0,,Republican,http://geoffdavis.house.gov,1119 Longworth House Office Building;  20515-1704,202-225-3465,http://geoffdavis.house.gov/Contact.aspx,,,,,,D000603,1784.0,N00024862,,H2KY04071,1011405.0,400633,35212.0,,,20511.0,Geoff Davis,New York,N.Y,,,,0
Giffords,Gabrielle,6/8/1970,F,rep,AZ,8.0,,Democrat,http://giffords.house.gov,1030 Longworth House Office Building;  20515-0308,,,,,,,,G000554,1831.0,N00027829,,H6AZ08038,1021830.0,412188,28507.0,,,20701.0,Gabrielle Giffords,Seattle,Wash,,,,0
Harman,Jane,6/28/1945,F,rep,CA,36.0,,Democrat,http://www.house.gov/harman,,,,,,,,,H000213,502.0,N00006750,,H2CA27107,16717.0,400166,26768.0,,,29318.0,Jane Harman,Kenmore,N.Y,Ingraham High School,Seattle,Wash.,0
Inslee,Jay,2/9/1951,M,rep,WA,1.0,,Democrat,http://www.house.gov/inslee,2329 Rayburn House Office Building;  20515-4701,202-225-6311,http://www.house.gov/inslee/contact/email.html,,,,,,I000026,584.0,N00001725,,H2WA04090,26139.0,400193,27125.0,,,29937.0,Jay Inslee,Livonia,Mich,,,,0
Lee,Christopher,4/1/1964,M,rep,NY,26.0,,Republican,http://chrislee.house.gov,,,,,,,,,L000568,1944.0,N00030198,,H8NY26095,1031304.0,412291,110348.0,,,20936.0,Chris Lee (New York politician),Newark,N.J,Detroit Central Catholic High School,Redford,Mich.,0
McCotter,Thaddeus,8/22/1965,M,rep,MI,11.0,,Republican,http://mccotter.house.gov,2243 Rayburn House Office Building;  20515-2211,202-225-8171,http://mccotter.house.gov/HoR/MI11/Contact/Office+Contact+Information/Zipcode+Authentication+Page.htm,,,,,,M001147,1732.0,N00013808,,H2MI00037,,400260,19847.0,,,20332.0,Thaddeus McCotter,New York City,N.Y,Barringer High School,Newark,N.J.,0
Payne,Donald,7/16/1934,M,rep,NJ,10.0,,Democrat,http://www.house.gov/payne,2310 Rayburn House Office Building;  20515-3010,202-225-3436,http://www.house.gov/payne/IMA/email.shtml,,,,,,P000149,902.0,N00000716,,H0NJ10026,6108.0,400312,26957.0,,,15619.0,Donald M. Payne,Taiwan,Taiwan,Brooklyn Tech High School,Brooklyn,N.Y.,0
Weiner,Anthony,9/4/1964,M,rep,NY,9.0,,Democrat,http://www.house.gov/weiner,2104 Rayburn House Office Building;  20515-3209,,,,,,,,W000792,1597.0,N00001110,,H8NY09091,,400426,23162.0,,,29926.0,Anthony Weiner,Greenville,S.C,,,,0
Wu,David,4/8/1955,M,rep,OR,1.0,,Democrat,http://www.house.gov/wu,2338 Rayburn House Office Building;  20515-3701,,,,,,,,W000793,1598.0,N00009824,,H8OR01072,57882.0,400437,23797.0,,,29931.0,David Wu,Pittsburgh,Pa,,,,0
Jackson,Jesse,3/11/1965,M,rep,IL,2.0,,Democrat,http://www.house.gov/jackson/,2419 Rayburn HOB; Washington DC 20515-1302,202-225-0773,http://www.house.gov/jackson/ContactByEMail.shtml,,,,,,J000283,587.0,N00012457,,H6IL02124,39073.0,400198,72.0,,,29585.0,Jesse Jackson Jr.,Honolulu,Hawaii,Forest Hills High School,Queens,N.Y.,0
Filner,Bob,9/4/1942,M,rep,CA,51.0,,Democrat,http://www.house.gov/filner,2428 Rayburn HOB; Washington DC 20515-0551,202-225-8045,http://www.house.gov/writerep,,,,,,F000116,381.0,N00007033,,H2CA50034,26133.0,400133,26774.0,,,29325.0,Bob Filner,Honolulu,Hawaii,,,,0
Obama,Barack,8/4/1961,M,sen,IL,,3.0,Democrat,http://obama.senate.gov/,,,,,,,,,O000167,1763.0,N00009638,S298,S4IL00180,,400629,9490.0,Barack Obama,,40502.0,Barack Obama,Honolulu,Hawaii,,Honolulu,Honolulu,1
Inouye,Daniel,9/7/1924,M,sen,HI,,3.0,Democrat,http://inouye.senate.gov/,722 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3934,http://www.inouye.senate.gov/Contact/ContactDKI.cfm,,,,,,I000025,1369.0,N00001762,S051,S4HI00011,2568.0,300056,53285.0,,,4812.0,Daniel Inouye,El Paso,Tex,,,,1
Akaka,Daniel,9/11/1924,M,sen,HI,,1.0,Democrat,http://akaka.senate.gov,141 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6361,http://www.akaka.senate.gov/email-senator-akaka.cfm,,,,,,A000069,7.0,N00007653,S213,S0HI00084,8704.0,300001,53286.0,,,14400.0,Daniel Akaka,Bismarck,N. Dak,,Silver City,N.Mex.,1
Bingaman,Jeff,10/3/1943,M,sen,NM,,1.0,Democrat,http://bingaman.senate.gov,703 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-5521,http://www.bingaman.senate.gov/contact/,,,,,,B000468,1285.0,N00006518,S167,S2NM00021,590.0,300009,53326.0,,,14912.0,Jeff Bingaman,Galveston,Tex,,,,1
