last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Kilmer,Derek,1/1/1974,M,rep,WA,6.0,,Democrat,https://kilmer.house.gov,1520 Longworth House Office Building; Washington DC 20515-4706,202-225-5916,,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,,,K000381,2169.0,N00034453,,H2WA06129,68310.0,412583,51516.0,Derek Kilmer,,21368.0,Derek Kilmer,Port Angeles,Wash,,,,0
Heck,Denny,7/29/1952,M,rep,WA,10.0,,Democrat,https://dennyheck.house.gov,425 Cannon House Office Building; Washington DC 20515-4710,202-225-9740,,http://dennyheck.house.gov/rss.xml,RepDennyHeck,CongressmanDennyHeck,RepDennyHeck,UCU89cl5_yhHzo-oTHiEyaRg,H001064,2170.0,N00031557,,H0WA03161,9269006.0,412584,126058.0,Denny Heck,,21369.0,Dennis Heck,Vancouver,Wash,,,,0
Pocan,Mark,8/14/1964,M,rep,WI,2.0,,Democrat,https://pocan.house.gov,1421 Longworth House Office Building; Washington DC 20515-4902,202-225-2906,,http://pocan.house.gov/rss.xml,RepMarkPocan,repmarkpocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,2171.0,N00033549,,H2WI02124,79688.0,412585,26238.0,Mark Pocan,,21370.0,Mark Pocan,Kenosha,Wis,Mary D. Bradford High School,Kenosha,Wis.,0
Kelly,Robin,4/30/1956,F,rep,IL,2.0,,Democrat,https://robinkelly.house.gov,1239 Longworth House Office Building; Washington DC 20515-1302,202-225-0773,,http://robinkelly.house.gov/rss.xml,RepRobinKelly,reprobinkelly,,UCLhcNPX2nNQLNzwKW0nEykg,K000385,2190.0,N00035215,,H2IL02172,70399.0,412595,33384.0,Robin Kelly,,21371.0,Robin Kelly,New York,N.Y,Rhodes Prep High School,New York,N.Y.,0
Sanford,Marshall,5/28/1960,M,rep,SC,1.0,,Republican,https://sanford.house.gov,2211 Rayburn House Office Building; Washington DC 20515-4001,202-225-3176,,http://sanford.house.gov/rss.xml,RepSanfordSC,RepSanfordSC,RepSanfordSC,UCS33edNAxXe2pyFbnUUcZWA,S000051,1012.0,N00002424,,H4SC01073,6513.0,400607,21991.0,Mark Sanford,,29565.0,Mark Sanford,Fort Lauderdale,Fla,,Beaufort,S.C.,0
Smith,Jason,6/16/1980,M,rep,MO,8.0,,Republican,https://jasonsmith.house.gov,1118 Longworth House Office Building; Washington DC 20515-2508,202-225-4404,,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,2191.0,N00035282,,H4MO08162,71083.0,412596,59318.0,Jason Smith (Missouri representative),,21373.0,Jason Smith (politician),St Louis,Mo,Salem High School,Salem,Mo.,0
Booker,Cory,4/27/1969,M,sen,NJ,,2.0,Democrat,https://www.booker.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-3224,https://www.booker.senate.gov/?p=contact,,SenBooker,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,2194.0,N00035267,S370,S4NJ00185,84679.0,412598,76151.0,Cory Booker,,41308.0,Cory Booker,,,Northern Valley Regional High School,Old Tappan,N.J.,0
Clark,Katherine,7/17/1963,F,rep,MA,5.0,,Democrat,https://katherineclark.house.gov,1415 Longworth House Office Building; Washington DC 20515-2105,202-225-2836,,,RepKClark,CongresswomanClark,,UCgaI52w7QKI8LtkSeCCmSuw,C001101,2196.0,N00035278,,H4MA05084,73178.0,412600,35858.0,Katherine Clark,,21375.0,Katherine Clark,New Haven,Conn,,,,0
Byrne,Bradley,2/16/1955,M,rep,AL,1.0,,Republican,https://byrne.house.gov,119 Cannon House Office Building; Washington DC 20515-0101,202-225-4931,,,RepByrne,RepByrne,,UCRUXmqQbrKo0T6xi_GT7TEA,B001289,2197.0,N00035380,,H4AL01123,73486.0,412601,27584.0,Bradley Byrne,,21376.0,Bradley Byrne,Mobile,Ala,,,,0
Brat,David,7/27/1964,M,rep,VA,7.0,,Republican,https://brat.house.gov,1628 Longworth House Office Building; Washington DC 20515-4607,202-225-2815,,,RepDaveBrat,RepDaveBrat,,,B001290,2203.0,N00036013,,H4VA07143,75248.0,412605,152270.0,David Brat,,21553.0,Dave Brat,Detroit,Mich,Park Center Senior High School,Brooklyn Park,Minn.,0
Norcross,Donald,12/13/1958,M,rep,NJ,1.0,,Democrat,https://norcross.house.gov,1531 Longworth House Office Building; Washington DC 20515-3001,202-225-6501,,,DonaldNorcross,DonaldNorcrossNJ,,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,2202.0,N00036154,,H4NJ01084,76311.0,412606,116277.0,Donald Norcross,,21536.0,Donald Norcross,Camden,N.J,Pennsauken High School,Pennsauken,N.J.,0
Adams,Alma,5/27/1946,F,rep,NC,12.0,,Democrat,https://adams.house.gov,222 Cannon House Office Building; Washington DC 20515-3312,202-225-1510,,,RepAdams,CongresswomanAdams,,UCPI9ao1Cr1nxEUD2r-usRjQ,A000370,2201.0,N00035451,,H4NC12100,76386.0,412607,5935.0,Alma Adams,,21545.0,Alma Adams,High Point,N.C,West Side High School,Newark,N.J.,0
Palmer,Gary,5/14/1954,M,rep,AL,6.0,,Republican,https://palmer.house.gov,330 Cannon House Office Building; Washington DC 20515-0106,202-225-4921,,,USRepGaryPalmer,CongressmanGaryPalmer,,UCYZfP-cNIvlJY3AcAc9OPpQ,P000609,2221.0,N00035691,,H4AL06098,76094.0,412608,146274.0,,,21500.0,Gary Palmer (politician),Haleyville,Ala,Hackleburg High School,Hackleburg,Ala.,0
Hill,French,12/5/1956,M,rep,AR,2.0,,Republican,https://hill.house.gov,1229 Longworth House Office Building; Washington DC 20515-0402,202-225-2506,,,RepFrenchHill,RepFrenchHill,,UCT8uWroJtkwSsCJlVg0IKvQ,H001072,2223.0,N00035792,,H4AR02141,9265172.0,412609,146290.0,,,21503.0,French Hill (politician),Little Rock,Ark,Little Rock Catholic High School,Little Rock,Ark.,0
Westerman,Bruce,11/18/1967,M,rep,AR,4.0,,Republican,https://westerman.house.gov,130 Cannon House Office Building; Washington DC 20515-0404,202-225-3772,,,RepWesterman,RepWesterman,,UCNshPbmupCwP5a7Hi79jETQ,W000821,2224.0,N00035527,,H4AR04048,76097.0,412610,119120.0,,,21563.0,Bruce Westerman,Hot Springs,Ark,Fountain Lake High School,Hot Springs,Ark.,0
McSally,Martha,3/22/1966,F,rep,AZ,2.0,,Republican,https://mcsally.house.gov,510 Cannon House Office Building; Washington DC 20515-0302,202-225-2542,,,RepMcSally,RepMcSally,,UCfHMG2Db0TJ_RatSBHuH8NA,M001197,2225.0,N00033982,,H2AZ08102,29126.0,412611,137299.0,,,21501.0,Martha McSally,Warwick,R.I,,,,0
Gallego,Ruben,11/20/1979,M,rep,AZ,7.0,,Democrat,https://rubengallego.house.gov,1218 Longworth House Office Building; Washington DC 20515-0307,202-225-4065,,,RepRubenGallego,RepRubenGallego,,,G000574,2226.0,N00036097,,H4AZ07043,77233.0,412612,123732.0,,,21502.0,Ruben Gallego,Chicago,Ill,,,,0
DeSaulnier,Mark,3/31/1952,M,rep,CA,11.0,,Democrat,https://desaulnier.house.gov,115 Cannon House Office Building; Washington DC 20515-0511,202-225-2095,,,RepDeSaulnier,RepMarkDeSaulnier,,,D000623,2227.0,N00030709,,H0CA10073,61736.0,412613,69477.0,,,21504.0,Mark DeSaulnier,Lowell,Mass,,,,0
Knight,Steve,12/17/1966,M,rep,CA,25.0,,Republican,https://knight.house.gov,1023 Longworth House Office Building; Washington DC 20515-0525,202-225-1956,,,SteveKnight25,RepresentativeSteveKnight,,UCNfnbtkP6hGUq1TLFQ3fD5Q,K000387,2228.0,N00035820,,H4CA25123,76118.0,412614,71098.0,Stephen Knight,,21505.0,Steve Knight (politician),Edwards Air Force Base,Calif,Palmdale High School,,,0
Aguilar,Pete,6/19/1979,M,rep,CA,31.0,,Democrat,https://aguilar.house.gov,1223 Longworth House Office Building; Washington DC 20515-0531,202-225-3201,,,reppeteaguilar,reppeteaguilar,,UCxwbFLOlKDsXrwizV5jah7g,A000371,2229.0,N00033997,,H2CA31125,79994.0,412615,70114.0,,,21506.0,Pete Aguilar,Fontana,Calif,Yucaipa High School,Yucaipa,Calif.,0
Lieu,Ted,3/29/1969,M,rep,CA,33.0,,Democrat,https://lieu.house.gov,236 Cannon House Office Building; Washington DC 20515-0533,202-225-3976,,,RepTedLieu,RepTedLieu,,UC9qcJxTqfDNBnVul1IojlFg,L000582,2230.0,N00035825,,H4CA33119,28076.0,412616,1516.0,Ted Lieu,,21507.0,Ted Lieu,Taipei,Taiwan,St. Ignatius High School,Cleveland,Ohio,0
Torres,Norma,4/4/1965,F,rep,CA,35.0,,Democrat,https://torres.house.gov,1713 Longworth House Office Building; Washington DC 20515-0535,202-225-6161,,,NormaJTorres,RepNormaTorres,,UCvWY4qKP6--o3pIJY7hhKDg,T000474,2231.0,N00036107,,H4CA35031,76129.0,412617,71284.0,,,21508.0,Norma Torres,,,Mountain View High School,El Monte,Calif.,0
Walters,Mimi,5/14/1962,F,rep,CA,45.0,,Republican,https://walters.house.gov,215 Cannon House Office Building; Washington DC 20515-0545,202-225-5611,,,RepMimiWalters,RepMimiWalters,,UCyFubcwlZVLVLg-T-2PuooQ,W000820,2232.0,N00035391,,H4CA45097,76141.0,412618,29346.0,,,21509.0,Mimi Walters,Pasadena,Calif,,,,0
Buck,Ken,2/16/1959,M,rep,CO,4.0,,Republican,https://buck.house.gov,1130 Longworth House Office Building; Washington DC 20515-0604,202-225-4676,,,RepKenBuck,repkenbuck,,UCHK7Wcwij7NoxXGTeSHUWzg,B001297,2233.0,N00030829,,"S0CO00237,H4CO04090",78285.0,412619,125319.0,,,21510.0,Ken Buck,Ossining,N.Y,Ossining High School,Ossining,N.Y.,0
Curbelo,Carlos,3/1/1980,M,rep,FL,26.0,,Republican,https://curbelo.house.gov,1404 Longworth House Office Building; Washington DC 20515-0926,202-225-2778,,,RepCurbelo,repcurbelo,,UC6SRoWRNiv5U4a7ovRICwaw,C001107,2235.0,N00035403,,H4FL26038,70472.0,412621,137676.0,,,21512.0,Carlos Curbelo,Miami,Fla,Belen Jesuit Preparatory School,Miami,Fla.,0
Carter,Buddy,9/6/1957,M,rep,GA,1.0,,Republican,https://buddycarter.house.gov,432 Cannon House Office Building; Washington DC 20515-1001,202-225-5831,,,RepBuddyCarter,congressmanbuddycarter,,UCHQm49T6ikD_ioMAt50AwKQ,C001103,2236.0,N00035346,,H4GA01039,76158.0,412622,32085.0,,,21513.0,Buddy Carter,Port Wentworth,Ga,Robert W. Groves High School,Garden City,Ga.,0
Hice,Jody,4/22/1960,M,rep,GA,10.0,,Republican,https://hice.house.gov,324 Cannon House Office Building; Washington DC 20515-1010,202-225-4101,,,congressmanhice,CongressmanJodyHice,,UCzUMsS8DusN2QLpgweFthgQ,H001071,2237.0,N00032243,,H0GA07125,94974.0,412623,122246.0,,,21514.0,Jody Hice,Atlanta,Ga,Tucker High School,Tucker,Ga.,0
Loudermilk,Barry,12/22/1963,M,rep,GA,11.0,,Republican,https://loudermilk.house.gov,329 Cannon House Office Building; Washington DC 20515-1011,202-225-2931,,,RepLoudermilk,reploudermilk,,UC2Kfw8fjca8k3w3KpzL5tNg,L000583,2238.0,N00035347,,H4GA11061,76165.0,412624,31618.0,,,21515.0,Barry Loudermilk,Riverdale,Ga,,,,0
Allen,Rick,11/7/1951,M,rep,GA,12.0,,Republican,https://allen.house.gov,426 Cannon House Office Building; Washington DC 20515-1012,202-225-2823,,,reprickallen,CongressmanRickAllen,,UCZPoYXHFDAV17BGLMzGAmpg,A000372,2239.0,N00033720,,H2GA12121,62545.0,412625,136062.0,,,21516.0,Rick W. Allen,Augusta,Ga,Evans High School,Evans,Ga.,0
Blum,Rod,4/26/1955,M,rep,IA,1.0,,Republican,https://blum.house.gov,1108 Longworth House Office Building; Washington DC 20515-1501,202-225-2911,,,RepRodBlum,congressmanrodblum,,UCACYUrK1zFAZzKcmz9ibEAg,B001294,2241.0,N00033744,,H2IA01055,623771.0,412627,135714.0,Rod Blum,,21520.0,Rod Blum,Dubuque,Iowa,Dubuque Senior High School,Dubuque,Iowa,0
Young,David,5/11/1968,M,rep,IA,3.0,,Republican,https://davidyoung.house.gov,240 Cannon House Office Building; Washington DC 20515-1503,202-225-5476,,,RepDavidYoung,RepDavidYoung,,UCD2SzM1kn4iZfHccN4bocQA,Y000066,2242.0,N00035509,,"S4IA00103,H4IA03115",76211.0,412628,155218.0,,,21521.0,David Young (Iowa politician),Van Meter,Iowa,Johnston High School,Johnston,Iowa,0
Bost,Mike,12/30/1960,M,rep,IL,12.0,,Republican,https://bost.house.gov,1440 Longworth House Office Building; Washington DC 20515-1312,202-225-5661,,,RepBost,RepBost,,UCYA1psY06vSf3QadHuCrmjQ,B001295,2243.0,N00035420,,H4IL12060,76176.0,412629,6302.0,,,21519.0,Mike Bost,Murphysboro,Ill,Murphysboro High School,Murphysboro,Ill.,0
Abraham,Ralph,9/16/1954,M,rep,LA,5.0,,Republican,https://abraham.house.gov,417 Cannon House Office Building; Washington DC 20515-1805,202-225-8490,,,RepAbraham,CongressmanRalphAbraham,,,A000374,2244.0,N00036633,,H4LA05221,76236.0,412630,155414.0,Ralph Abraham,,21522.0,Ralph Abraham (politician),Alto,La,Mangham High School,Mangham,La.,0
Graves,Garret,1/31/1972,M,rep,LA,6.0,,Republican,https://garretgraves.house.gov,430 Cannon House Office Building; Washington DC 20515-1806,202-225-3901,,,RepGarretGraves,CongressmanGarretGraves,,UCQLg9GGwTDluEFJtXf8seTA,G000577,2245.0,N00036135,,H4LA06153,9274609.0,412631,155424.0,,,21523.0,Garret Graves,Baton Rouge,Louisiana,Catholic High School,Baton Rouge,La.,0
Moulton,Seth,10/24/1978,M,rep,MA,6.0,,Democrat,https://moulton.house.gov,1408 Longworth House Office Building; Washington DC 20515-2106,202-225-8020,,,teammoulton,CongressmanSethMoulton,,UC5w5qn7nj5Ljy69LTV7a_fQ,M001196,2246.0,N00035431,,H4MA06090,78453.0,412632,146299.0,Seth Moulton,,21525.0,Seth Moulton,Salem,Mass,Phillips Academy Andover,Andover,Mass.,0
Poliquin,Bruce,11/1/1953,M,rep,ME,2.0,,Republican,https://poliquin.house.gov,1208 Longworth House Office Building; Washington DC 20515-1902,202-225-6306,,,RepPoliquin,RepPoliquin,,UCFk3paQ30PAME40YgJkuH4Q,P000611,2247.0,N00034584,,"S2ME00158,H4ME02234",76253.0,412633,120909.0,,,21524.0,Bruce Poliquin,Waterville,Maine,Phillips Academy,Andover,Massachusetts,0
Moolenaar,John,5/8/1961,M,rep,MI,4.0,,Republican,https://moolenaar.house.gov,117 Cannon House Office Building; Washington DC 20515-2204,202-225-3561,,,RepMoolenaar,RepMoolenaar,,UCnMvVN4a8roZu4crE0UW2DA,M001194,2248.0,N00036275,,H4MI04126,76660.0,412634,37676.0,,,21526.0,John Moolenaar,Midland,Mich,Herbert Henry Dow High School,Midland,Mich.,0
Bishop,Mike,3/18/1967,M,rep,MI,8.0,,Republican,https://mikebishop.house.gov,428 Cannon House Office Building; Washington DC 20515-2208,202-225-4872,,,RepMikeBishop,RepMikeBishop,,UCeG5_Zwq-4KXnGWufThSKRQ,B001293,2249.0,N00036449,,H4MI08135,78290.0,412635,20157.0,,,21527.0,Mike Bishop (politician),Almont,Mich,Rochester Adams High School,Rochester Hills,Mich.,0
Trott,Dave,10/16/1960,M,rep,MI,11.0,,Republican,https://trott.house.gov,1722 Longworth House Office Building; Washington DC 20515-2211,202-225-8171,,,repdavetrott,RepDaveTrott,,UCkIE7mLSCRV6QidM2fuil4w,T000475,2250.0,N00035607,,H4MI11097,76679.0,412636,152477.0,,,21528.0,Dave Trott (politician),Birmingham,Mich,Cranbrook Schools,Bloomfield Township,Mich.,0
Dingell,Debbie,11/23/1953,F,rep,MI,12.0,,Democrat,https://debbiedingell.house.gov,116 Cannon House Office Building; Washington DC 20515-2212,202-225-4071,,,RepDebDingell,RepDebbieDingell,,UCnoP3KLT-HOvzDfC1-I-9lQ,D000624,2251.0,N00036149,,H4MI12079,20818.0,412637,152482.0,,,21529.0,Debbie Dingell,Detroit,Mich,Convent of  Sacred Heart,Grosse Pointe,Mich.,0
Lawrence,Brenda,10/18/1954,F,rep,MI,14.0,,Democrat,https://lawrence.house.gov,1213 Longworth House Office Building; Washington DC 20515-2214,202-225-5802,,,RepLawrence,3.9576E+14,,UCf0USy9GNigkB8O9sS1dodw,L000581,2252.0,N00034068,,H2MI14111,79924.0,412638,78851.0,,,21530.0,Brenda Lawrence,Detroit,Mich,Pershing High School,Detroit,Mich.,0
Emmer,Tom,3/3/1961,M,rep,MN,6.0,,Republican,https://emmer.house.gov,315 Cannon House Office Building; Washington DC 20515-2306,202-225-2331,,,RepTomEmmer,reptomemmer,RepTomEmmer,,E000294,2253.0,N00035440,,H4MN06087,75567.0,412639,38894.0,,,21531.0,Tom Emmer,South Bend,Ind,St. Thomas Academy,Mendota Heights,Minn.,0
Rouzer,David,2/16/1972,M,rep,NC,7.0,,Republican,https://rouzer.house.gov,424 Cannon House Office Building; Washington DC 20515-3307,202-225-2731,,,RepDavidRouzer,RepRouzer,,UCBvOxpqoGi1HlHjX9v_gHZw,R000603,2256.0,N00033527,,H2NC07096,79710.0,412641,102964.0,,,21544.0,David Rouzer,Landstuhl,Germany,Northern High School,Durham,N.C.,0
MacArthur,Tom,10/16/1960,M,rep,NJ,3.0,,Republican,https://macarthur.house.gov,506 Cannon House Office Building; Washington DC 20515-3003,202-225-4765,,,RepTomMacArthur,CongressmanTomMacArthur,,UCLD7s-g8XgSd_wvuUWATKkQ,M001193,2258.0,N00036155,,H4NJ03130,76315.0,412643,152113.0,,,21537.0,Tom MacArthur,Hebron,Conn,RHAM High School,Hebron,Conn.,0
Watson Coleman,Bonnie,2/6/1945,F,rep,NJ,12.0,,Democrat,https://watsoncoleman.house.gov,1535 Longworth House Office Building; Washington DC 20515-3012,202-225-5801,,,RepBonnie,RepBonnie,,UCrxEaX0VKZKwg3930du2D5A,W000822,2259.0,N00036158,,H4NJ12149,79091.0,412644,24799.0,,,21538.0,Bonnie Watson Coleman,Camden,N.J,,,,0
Zeldin,Lee,1/30/1980,M,rep,NY,1.0,,Republican,https://zeldin.house.gov,1517 Longworth House Office Building; Washington DC 20515-3201,202-225-3826,,,RepLeeZeldin,RepLeeZeldin,,UCHzZuesCPDka2NhZO8icqzA,Z000017,2261.0,N00029404,,H8NY01148,61616.0,412646,110252.0,,,21539.0,Lee Zeldin,East Meadow,N.Y,William Floyd High School,Brookhaven,N.Y.,0
Rice,Kathleen,2/15/1965,F,rep,NY,4.0,,Democrat,https://kathleenrice.house.gov,1508 Longworth House Office Building; Washington DC 20515-3204,202-225-5516,,,RepKathleenRice,RepKathleenRice,,UCLYLmjrGtzzCFXMWPBxHAug,R000602,2262.0,N00035927,,H4NY04075,76332.0,412647,127653.0,,,21540.0,Kathleen Rice,Manhattan,N.Y,Garden City High School,Garden City,N.Y.,0
Stefanik,Elise,7/2/1984,F,rep,NY,21.0,,Republican,https://stefanik.house.gov,318 Cannon House Office Building; Washington DC 20515-3221,202-225-4611,,,RepStefanik,RepEliseStefanik,,UCHvf42C8Vw6QnjwO2L2ukKA,S001196,2263.0,N00035523,,H4NY21079,76364.0,412648,152539.0,,,21541.0,Elise Stefanik,Albany,N.Y,Albany Academy for Girls,Albany,N.Y.,0
Katko,John,11/9/1962,M,rep,NY,24.0,,Republican,https://katko.house.gov,1620 Longworth House Office Building; Washington DC 20515-3224,202-225-3701,,,RepJohnKatko,RepJohnKatko,,,K000386,2264.0,N00035934,,H4NY24073,76367.0,412649,152546.0,,,21542.0,John Katko,Camillus,N.Y,Bishop Ludden High School,Syracuse,N.Y.,0
Russell,Steve,5/25/1963,M,rep,OK,5.0,,Republican,https://russell.house.gov,128 Cannon House Office Building; Washington DC 20515-3605,202-225-2132,,,RepRussell,reprussell,,UC2z7ACZuDophcPphXdJfbZQ,R000604,2265.0,N00036175,,H4OK05132,77286.0,412650,106528.0,,,21546.0,Steve Russell (politician),Oklahoma City,Okla,Del City High School,Del City,Okla.,0
Costello,Ryan,9/7/1976,M,rep,PA,6.0,,Republican,https://costello.house.gov,326 Cannon House Office Building; Washington DC 20515-3806,202-225-4315,,,RepRyanCostello,CongressmanRyanCostello,,UCJzU_8Bwz1lUyP1qz84L5jw,C001106,2266.0,N00031064,,H0PA06076,95125.0,412651,133557.0,,,21547.0,Ryan Costello,Chester County,Pa,Owen J. Roberts High School,Pottstown,Pa.,0
Boyle,Brendan,2/6/1977,M,rep,PA,13.0,,Democrat,https://boyle.house.gov,1133 Longworth House Office Building; Washington DC 20515-3813,202-225-6111,,,CongBoyle,CongressmanBoyle,,UCMP_Anj7lz4eZuSh8GwFqQQ,B001296,2267.0,N00035307,,H4PA13199,76428.0,412652,47357.0,,,21548.0,Brendan Boyle,Philadelphia,Pa,Cardinal Dougherty High School,Philadelphia,Pa.,0
Ratcliffe,John,10/20/1965,M,rep,TX,4.0,,Republican,https://ratcliffe.house.gov,325 Cannon House Office Building; Washington DC 20515-4304,202-225-6673,,,RepRatcliffe,RepRatcliffe,,UCo37eRsRga4fUYijDa6j6oA,R000601,2268.0,N00035972,,H4TX04153,76455.0,412653,147381.0,,,21549.0,John Ratcliffe (American politician),Chicago,Ill,,,,0
Hurd,Will,8/19/1977,M,rep,TX,23.0,,Republican,https://hurd.house.gov,317 Cannon House Office Building; Washington DC 20515-4323,202-225-4511,,,hurdonthehill,HurdOnTheHill,,UCjWcn2lgGCZbwPs6lKxlziQ,H001073,2269.0,N00031417,,H0TX23086,95176.0,412654,116911.0,,,21550.0,Will Hurd,San Antonio,Tex,John Marshall High School,San Antonio,Tex.,0
Babin,Brian,3/23/1948,M,rep,TX,36.0,,Republican,https://babin.house.gov,316 Cannon House Office Building; Washington DC 20515-4336,202-225-1555,,,RepBrianBabin,RepBrianBabin,,UCPVEZgw-VbDRbLV1MRGVQNQ,B001291,2270.0,N00005736,,H6TX02079,44883.0,412655,360.0,,,21551.0,Brian Babin,Port Arthur,Tex,Forest Park High School,Beaumont,Tex.,0
Love,Mia,12/6/1975,F,rep,UT,4.0,,Republican,https://love.house.gov,217 Cannon House Office Building; Washington DC 20515-4404,202-225-3011,,,repmialove,repmialove,,UCqHVv1qerDPYaH9NbyWyxtg,L000584,2271.0,N00033842,,H2UT04023,67205.0,412656,135957.0,,,21552.0,Mia Love,Brooklyn,N.Y,Norwalk High School,Norwalk,Conn.,0
Beyer,Donald,6/20/1950,M,rep,VA,8.0,,Democrat,https://beyer.house.gov,1119 Longworth House Office Building; Washington DC 20515-4608,202-225-4376,,,repdonbeyer,repdonbeyer,,UCPJGVbOVcAVGiBwq8qr_T9w,B001292,2272.0,N00036018,,H4VA08224,21141.0,412657,1707.0,,,21554.0,Don Beyer,Trieste,Italy,,,,0
Comstock,Barbara,6/30/1959,F,rep,VA,10.0,,Republican,https://comstock.house.gov,229 Cannon House Office Building; Washington DC 20515-4610,202-225-5136,,,RepComstock,RepBarbaraComstock,,UC2IBUvBd51zgaE56fPcZeVA,C001105,2273.0,N00036023,,H4VA10089,57186.0,412658,112252.0,Barbara Comstock,,21555.0,Barbara Comstock,Springfield,Mass,,,,0
Plaskett,Stacey,5/13/1964,F,rep,VI,0.0,,Democrat,https://plaskett.house.gov,331 Cannon House Office Building; Washington DC 20515-5500,202-225-1790,,,staceyplaskett,repstaceyplaskett,,UC3V7biFZHDFHDFZy6cCSZUA,P000610,2274.0,N00035000,,H2VI00082,79090.0,412659,,,,,Stacey Plaskett,New York,New York,Choate Rosemary Hall,Wallingford,Conn.,0
Newhouse,Dan,7/10/1955,M,rep,WA,4.0,,Republican,https://newhouse.house.gov,1318 Longworth House Office Building; Washington DC 20515-4704,202-225-5816,,,RepNewhouse,RepNewhouse,,UCllbsv_aoIaPS6W3aSonZlw,N000189,2275.0,N00036403,,H4WA04104,78315.0,412660,51522.0,,,21556.0,Dan Newhouse,Sunnyside,Wash,Sunnyside High School,Sunnyside,Wash.,0
Grothman,Glenn,7/3/1955,M,rep,WI,6.0,,Republican,https://grothman.house.gov,1217 Longworth House Office Building; Washington DC 20515-4906,202-225-2476,,,RepGrothman,RepGrothman,,UCui4k83Cot4aeVW_8T33fgg,G000576,2276.0,N00036409,,H4WI06048,77282.0,412661,3493.0,,,21559.0,Glenn Grothman,Milwaukee,Wis,Homestead High School,Mequon,Wisconsin,0
Mooney,Alex,6/5/1971,M,rep,WV,2.0,,Republican,https://mooney.house.gov,1232 Longworth House Office Building; Washington DC 20515-4802,202-225-2711,,,RepAlexMooney,CongressmanAlexMooney,,UCw9CGkF4Re3areluI43TGyA,M001195,2277.0,N00033814,,H4WV02080,76588.0,412662,145943.0,,,21557.0,Alex Mooney,Washington,D.C,Frederick High School,Frederick,Md.,0
Jenkins,Evan,9/12/1960,M,rep,WV,3.0,,Republican,https://evanjenkins.house.gov,1609 Longworth House Office Building; Washington DC 20515-4803,202-225-3452,,,RepEvanJenkins,RepEvanJenkins,,UCSy2mmlbZCv0p07KOw8-m7Q,J000297,2278.0,N00035531,,H4WV03070,76592.0,412663,8297.0,,,21558.0,Evan Jenkins (politician),Huntington,W.Va,,,,0
Amata,Aumua,12/29/1947,F,rep,AS,0.0,,Republican,https://radewagen.house.gov,1339 Longworth House Office Building; Washington DC 20515-5200,202-225-8577,,,RepAmata,aumuaamata,,UCGdrLQbt1PYDTPsampx4t1A,R000600,2222.0,N00007635,,H4AS00036,5188.0,412664,,,,,Amata Coleman Radewagen,Washington,D.C,Sacred Hearts Academy,Honolulu,Hawaii,0
Sullivan,Dan,11/13/1964,M,sen,AK,,2.0,Republican,https://www.sullivan.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-3004,https://www.sullivan.senate.gov/contact/email,,SenDanSullivan,SenDanSullivan,,UC7tXCm8gKlAhTFo2kuf5ylw,S001198,2290.0,N00035774,S383,S4AK00214,1023262.0,412665,114964.0,,,41500.0,Dan Sullivan (American senator),Fairview Park,Ohio,,,,0
Perdue,David,12/10/1949,M,sen,GA,,2.0,Republican,https://www.perdue.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-3521,https://www.perdue.senate.gov/connect/email,,sendavidperdue,SenatorDavidPerdue,,UCXHsrkPP4TAm0s0qB1C31Lw,P000612,2286.0,N00035516,S379,S4GA11285,75920.0,412666,151330.0,,,41501.0,David Perdue,Macon,Ga,,,,0
Ernst,Joni,7/1/1970,F,sen,IA,,2.0,Republican,https://www.ernst.senate.gov/public,111 Russell Senate Office Building Washington DC 20510,202-224-3254,https://www.ernst.senate.gov/public/index.cfm/contact,,SenJoniErnst,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,2283.0,N00035483,S376,S4IA00129,75342.0,412667,128583.0,,,41502.0,Joni Ernst,Red Oak,Iowa,,,,0
Tillis,Thom,8/30/1960,M,sen,NC,,2.0,Republican,https://www.tillis.senate.gov/public,185 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,senthomtillis,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,T000476,2291.0,N00035492,S384,S4NC00162,77055.0,412668,57717.0,,,41504.0,Thom Tillis,Jacksonville,Fla,,,,0
